company_name,ceo_name,phone,website,corporate_number,status,research_notes
株式会社東栄住宅 那覇営業所,下鳥聡,098-860-2201,https://www.e-blooming.com/location/branch.html?s=882,,✅確認済,出典: https://prtimes.jp/main/html/rd/p/000000007.000071450.html (PRTimes 2021年3月開所時プレスリリース、那覇営業所長: 下鳥聡)。現在の所長は要確認。
沖縄リフォームスタジオ 株式会社プラニング・K,車口 和寿,0120-272-552,https://www.reform-okinawa.net/,,✅確認済,出典: https://hapisumu.jp/company/81402/ / https://info.gbiz.go.jp/hojin/ichiran?hojinBango=8470001012898
沖縄塗装工業,長嶺 直樹,098-854-1015,https://www.nagaminetosou.com/,,✅確認済,"出典: https://www.nagaminetosou.com/company.html, https://mbp-japan.com/okinawa/okinawatosoukougyou/"
沖縄第一不動産(株),平安寺勇,098-860-3033,https://goohome.jp/fudousan/realtor/2541/,3360001006866,✅確認済,出典: https://salesnow.jp/db/companies/jcbe9ev74r8crk0v (SalesNow DB 2026年最新、代表者: 平安寺勇)
琉球ゴーレックス株式会社,知念礼子,098-988-0121,http://www.goalx.co.jp/,6360001004396,✅確認済,"出典: https://alarmbox.jp/companyinfo/entities/6360001004396, https://goalx.co.jp/company/"
環ハウス（株）,玉城貴之,098-831-9293,https://www.tamaki-house.jp/,6360001001385,✅確認済,"出典: https://info.gbiz.go.jp/hojin/ichiran?hojinBango=6360001001385 (gBizINFO), https://baseconnect.in/companies/5ee7e94a-27fe-460a-9e25-d5d117aff47f"
福maruの庭株式会社,福岡 徹祐,098-917-2555,https://www.fukumaru-estate.com/,8360001022438,✅確認済,出典: https://www.fukumaru-estate.com/about-us (法人番号8360001022438と同一。会社名は株式会社福maru不動産として登録)
総合建設業リノプラ Renovation Plus,野原金一,098-879-4804,http://renopla.net/,,✅確認済,出典: http://renopla.net/companys_outline/ (公式サイト会社概要)
託一建設株式会社,石川貞則,050-1871-1567,https://takuichi.co.jp/,2360001024233,✅確認済,出典: https://takuichi.co.jp/company/outline/ (会社概要ページで代表取締役社長：石川貞則 確認)
鶴亀不動産 CRASOL(クラソル)株式会社,新城 昌寿,098-894-6028,https://tsurukame.i-e.jp/,,✅確認済,出典: https://goohome.jp/fudousan/realtor/7491/
(名) 東洋測量,,098-832-0390,https://www.toyosurv.tochigi.jp/,7360003001589,要調査,
(有) 沖縄磁探総業,,098-863-6063,https://okijitan.com/,,要調査,
(有)アクシス,,098-951-3792,http://www.axis-naha.com/,1360002005456,要調査,
㈲カネマサ,,098-884-3030,https://kanemasa-estate.com/,8360002001309,要調査,
(有)スタプランニング 設計施工部,,098-833-5519,https://www.stta-p.com/,8360002002315,要調査,
(有)ソリッドワークス,,098-860-4717,http://www.solidworks-okinawa.com/,7360002005203,要調査,
(有)フィールドリンク,,098-859-8118,https://fieldlink-okinawa.com/,9360002008377,要調査,
(有)リード企画,,098-884-2651,http://www.lead-planning.com/,5360002008645,要調査,
（有）ワイドハウジング,,0078-60159-082716,https://goohome.jp/fudousan/realtor/122/,7360002004865,要調査,
（有）上原測量,,098-994-3216,https://tsukulink.net/,1360002008913,要調査,
（有）久茂地宅建,,098-867-9422,http://www.kthousing.com/,7360002001532,要調査,
（有）仲西宅建,,098-874-5941,http://www.rent-housing.jp/,3360002016550,要調査,
(有)吉永,,098-851-7070,http://yoshinaga.okinawa/,6360002009551,要調査,
(有)國真住建,,098-862-2785,https://www.kensetumap.com/,7360002001508,要調査,
(有)大喜商建,,098-995-2313,https://www.big-advance.site/c/172/1363/,5360002009206,要調査,
（有）新居開発,,098-833-0874,https://u-arai-k.main.jp/,1360002000267,要調査,
（有）沖住設,,098-882-2033,http://www.okijyusetu.com/,3360002005355,要調査,
（有）沖縄ニューハウスセンター,,098-867-8316,http://www.onc1.co.jp/,6360002000915,要調査,
(有)沖縄建装工業,,098-887-6110,https://www.okinawakensou.com/,6360002007943,要調査,
(有)沖縄総合建設,,098-851-7166,https://okinawa2012.com/,9360002008922,要調査,
（有）海邦住建,,098-934-6305,https://kaihoujuken.studio.site/,6360002011549,要調査,
（有）牧志不動産,,098-863-5251,https://goohome.jp/fudousan/realtor/70/,1360002004078,要調査,
(有)第一リフォーム沖縄,,098-836-5685,https://www.dai1reform.com/,6360001036976,要調査,
(有)辰雄建設,,098-992-5247,https://tatsuo-kensetsu.jp/,7360002009195,要調査,
(有)金城建設,,098-994-8567,https://kinjoukensetsu.com/,,要調査,
(株) ReBLU不動産（リブル）,,098-943-4123,https://reblu-okinawa.studio.site/,,要調査,
(株) T.L.Cサービス,,098-864-2448,https://www.tlc-service.com/,6360001016193,要調査,
(株) エムスタイル,,098-943-5771,https://mstyle-j.co.jp/,,要調査,
(株) かりゆし,,090-3797-2674,https://kariyushi-o.jp/,2360005003076,要調査,
(株) レベルオキナワ,,080-9416-6408,https://rebel-okinawa.jp/,4360001023828,要調査,
(株) 国建,,098-862-1106,https://www.kuniken.co.jp/,4360001000827,要調査,
(株) 成輝,,098-855-3611,https://tsukulink.net/,6360001018495,要調査,
(株)IMI CORPORATION,,098-867-1149,https://imi-cp.com/,2360001000011,要調査,
（株）ＫＯＴＥＴＳＵ,,098-987-1775,https://kotetsuokinawa.wixsite.com/kotetsu,1360001018211,要調査,
㈱Nice不動産,,098-877-0713,https://www.nice-fudousan.com/,8360001029714,要調査,
（株）ＺＵＭＩホーム,,0078-60159-520621,https://goohome.jp/fudousan/realtor/1386/,8360001024434,要調査,
（株）アイエー 那覇支店,,098-882-5300,https://okinawa.aia-kaitori.com/,,要調査,
（株）オキジツ船場,,098-867-1008,http://okijitsu-semba.co.jp/,1360001000631,要調査,
㈱コンセプション 空間デザインファーム∞パートナーズ,,098-868-8682,https://conception.zone/,6360001023628,要調査,
(株)さち屋／マチナトベース／スチールアーチ沖縄,,090-2969-8882,https://ww.sa-chi-ya.com/%E3%83%9B%E3%83%BC%E3%83%A0,,要調査,
（株）サンニン,,098-930-6090,https://tsukulink.net/,6360001007861,要調査,
（株）ジョイントハウス,,098-868-9393,http://www.jointhouse.co.jp/,1360001001084,要調査,
（株）ツヅキ沖縄工場,,098-855-8972,http://www.tsuzuki-y.co.jp/about04/,,要調査,
（株）てるまさリース,,098-943-4355,https://terumasalease.jp/,5360002011095,要調査,
（株）パーフェクトＭ,,098-996-3869,http://www.perfectm.co.jp/,1360001015150,要調査,
（株）もろみ,,098-933-5685,https://www.moromi-okinawa.com/,7360002012538,要調査,
（株）不動テトラ 沖縄営業所,,098-862-7223,https://www.fudotetra.co.jp/company/office/,,要調査,
（株）与儀組,,098-866-7580,http://www.yogigumi.co.jp/,6360001002136,要調査,
（株）創信,,0078-60159-948648,https://goohome.jp/fudousan/realtor/48/,6360001010584,要調査,
（株）創造社,,098-887-4792,http://www.souzousha.net/,9360001007198,要調査,
（株）喜神サービス 那覇ショウルーム,,098-833-9420,https://nahashowroom.wixsite.com/kishinservice,6360001007531,要調査,
(株)幸健ホーム,,098-869-8923,http://www.koukenhome.jp/,5360001002789,要調査,
（株）日宅,,098-988-9231,https://nittaku-hs.co.jp/,3360001001710,要調査,
（株）星リフォーム 沖縄,,080-9140-6588,https://www.hoshi-reform.com/,9360001036619,要調査,
（株）松樹 コザ支店,,098-983-8800,https://www.e-uchina.net/fudosan_kaisha/5633,1360001009193,要調査,
(株)沖縄合人社,,098-869-4302,https://www.gojin.co.jp/group/okinawa/,3360001015891,要調査,
（株）沖縄日興,,098-939-0733,https://www.okinawa-nikkou.jp/,9360001007264,要調査,
（株）琉信ハウジング 浦添支店,,098-877-1000,https://ryuhau.co.jp/tenpoannai/urasoe/,6360001002227,要調査,
（株）財全エステート,,0120-816-200,https://zaizen-estate.co.jp/,9360001002744,要調査,
(資)浦添建材,,098-877-4647,https://tsukulink.net/,4360003003365,要調査,
[2026-05-25] AIリサーチ結果:,,,,,要調査,
[2026-05-25] 一括AIリサーチ:,,,,,要調査,
[2026-05-26] AIリサーチ結果:,,,,,要調査,
「防水塗装専門店」リフォーム沖縄株式会社,,098-943-1949,,,要調査,
ALAmaterial(株式会社KiCHi),,,https://kichi-okinawa.com/,2360001024398,要調査,
CENTURY 21 紹 （有限会社 紹）,,098-996-9360,https://www.century21sho.com/,,要調査,
Cozyhome,,090-5027-4848,https://www.cozyhome4848.com/,,要調査,
DESIGN WORKS株式会社,,098-943-1448,https://www.designworks-okinawa.com/index.html,9360003009861,要調査,
E'k設備,,090-6859-0515,https://www.instagram.com/eksetsubi?igsh=ajFnNGYzZHRwZmJv&utm_source=qr,,要調査,
F ステージ牧志駅前,,,https://www.tokyu-resort.co.jp/,,要調査,
GLC株式会社 沖縄支社,,098-894-5041,https://www.goodlife-c.jp/,,要調査,
Ｇプランニング,,098-861-0292,,,要調査,
Harmony Flats 那覇松山,,,https://harmony-h.co.jp/,,要調査,
HP取得不可・採用掲載0件・ニュース情報なし,,,,,要調査,
ＫＡＮサービス,,098-941-7773,http://kan-okinawa.com/,,要調査,
KG,,098-987-8958,https://kg.wphp.jp/,,要調査,
NICS株式会社,,,https://www.nics.okinawa/,6360001027538,要調査,
RCNEXT 糸満市糸満モデルハウス,,098-851-4826,https://rc-next.com/,,要調査,
S.T.A不動産,,098-917-4540,https://rapiakirisu.wordpress.com/?_gl=1*1jncxbh*_gcl_au*MTA5MTI0Mjk5Ni4xNzY2MTAzNzIw,,要調査,
TOTO水彩プラザ小禄店,,098-995-9246,http://www.suisai-oroku.jp/,,要調査,
VILLA IMG合同会社 (アイエムジー),,098-869-3575,https://www.villa-realty.com/,6360003009757,要調査,
アスパル (株),,098-851-4577,https://www.asupal.co.jp/,6011701017350,要調査,
エスティーヌ産業,,098-930-3232,http://tomoyuki225.ti-da.net/,,要調査,
エルビーハウジング （ＬＢハウジング株式会社）,,050-5469-5664,https://www.e-uchina.net/fudosan_kaisha/7304,1360001022386,要調査,
カネヨシ工務店,,,http://www.kaneyoshi-k.com/,1360001006876,要調査,
クロス・床施工専門 金城内装,,090-1365-4293,https://sites.google.com/view/kinjo-naiso/,,要調査,
シティホテルズ＆リゾーツは関連会社として名前のみ記載、住所・電話番号は同一だが事業内容・代表者等の詳細情報なし。,,,https://city-hotels-resorts.jp/,,要調査,
スタイルホープ,,098-952-6578,https://stylehope.jp/,8360001029441,要調査,
センチュリー21マチナトハウジング,,098-879-8050,https://www.century21.jp/store/179601-/,,要調査,
ちゅら建装,,098-835-9592,https://churaken.com/,,要調査,
ティダ・テラス沖縄,,098-943-9865,https://tida-terrace.wixsite.com/tidaterrace-okinawa,2360001026015,要調査,
てだこリフォーム お住いの事なら 外壁塗装/遮熱防水/修繕専門,,0120-524-533,https://tedakoreform.com/,,要調査,
テン·リフォーム,,0120-358-895,https://ten-rm.jp/,,要調査,
デンセンドウ,,098-884-6140,https://www.densendou.jp/,5360002002929,要調査,
トータルホーム,,098-867-0130,https://www.ielove.co.jp/,,要調査,
とくとくハウス (㈱德松産業),,098-851-3291,https://tokutokuhouse.jp/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,,要調査,
とまとハウジング,,098-876-7380,https://www.tomato-okinawa.com/,6360002016449,要調査,
ドリームハウス沖縄,,0120-217-302,http://www.dream-okinawa.net/,,要調査,
ニッシンあっとリフォーム一日橋ショールーム,,0120-243-583,https://nissin-reform.net/,,要調査,
ニッシンあっとリフォーム小禄ショールーム,,098-836-0345,https://nissin-reform.net/,,要調査,
パーフェクトメンテナンス,,098-988-6068,https://www.perfectm.co.jp/,,要調査,
ハウスドゥ サンパーク通り浦添,,098-876-5454,https://sunparkdoriurasoe-housedo.com/,,要調査,
パナソニック ショウルーム 沖縄,,0570-087-118,http://sumai.panasonic.jp/sr/okinawa/,,要調査,
パナソニック ホームズ 那覇新都心展示場,,098-941-2980,https://homes.panasonic.com/kyoten/detail/E00189?utm_source=gmb&utm_medium=organic&utm_content=E00189,,要調査,
パナソニック ホームズ株式会社 沖縄支社,,098-870-8711,https://homes.panasonic.com/,3360002005495,要調査,
パナソニックリフォーム株式会社 西部支社・九州営業部・沖縄営業所,,098-870-8714,https://map.yahoo.co.jp/,,要調査,
ビセイル沖縄 (ＢＥＳＡＩＬ沖縄株式会社),,098-943-9518,https://besail.jp/,3360001032078,要調査,
ピタットハウス 那覇店,,098-866-9310,https://www.pitat.com/shopDetail/naha.html,,要調査,
ファースト（１ｓｔ）リフォーム（合同会社）,,098-933-1011,https://www.instagram.com/1st.reform/,,要調査,
フェニックス産業コーポレーション,,0078-60159-924534,https://goohome.jp/fudousan/realtor/807/,,要調査,
ふそうビルディング,,098-867-3176,https://www.okinawa-fuso.jp/fusobuilding/,,要調査,
フレスコアマンションギャラリー,,098-868-3955,https://frescore.jp/,,要調査,
プレミスト牧志タワー国際通り,,,https://www.daiwahouse.co.jp/mansion/search/,,要調査,
ふろいち沖縄,,098-942-5588,https://www.furoichi.com/kyushu-okinawa/okinawa/,,要調査,
ホームメイトFC浦添店 有限会社大吉宅建,,098-879-1160,http://www.daikiti-takuken.co.jp/,2360002016205,要調査,
ホワイトリスト内の公式サイト・公式SNS・公式採用ページが見つからないため全項目N/A,,,,,要調査,
ホワイトリスト内の公式サイトが存在せず、提供URL・公式SNS・公式採用ページとも確認できないため全項目N/A,,,,,要調査,
まるなか建設,,090-2518-4619,https://marunaka-kensetsu.jp/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,4360001029313,要調査,
やました工務店,,098-996-3493,https://okinawareform.com/,,要調査,
ユーアイホーム,,098-894-4041,https://www.yu-aihome.com/,,要調査,
ライフワークス沖縄,,090-8291-8968,https://lifeworksoka.com/,,要調査,
リード・アーキテクト沖縄株式会社,,098-894-8027,http://lead-a.co.jp/,8360001035919,要調査,
リードハピネス株式会社,,098-917-0996,https://leadhappiness.jp/,6360001031218,要調査,
リノベる。沖縄 西町ショールーム,,0120-684-224,https://www.renoveru.jp/showrooms/nishimachi,,要調査,
リフォーム・増改築丸惣那覇,,098-831-8828,https://www.marusonaha.com/,,要調査,
リフォーム・株式会社Next Form徹,,,,,要調査,
リフォームのHAPPY 那覇支店,,098-988-9428,http://www.houyuu-kensetsu.com/cgi-bin/houyuu-kensetsu/siteup.cgi?category=5&page=0,,要調査,
リフォームの図書館 知花本店,,0800-919-0114,https://www.big-advance.site/c/172/2982,,要調査,
リフォームの図書館浦添店,,098-943-4653,https://reformurasoe.ti-da.net/,,要調査,
リフォーム中央,,098-937-7903,,,要調査,
リフォーム光信,,098-921-4333,https://www.reform-kosin.com/,,要調査,
リフォった,,098-987-6305,https://refotta.com/,,要調査,
リブマックス新都心店,,098-867-0065,http://www.livemax.net/,,要調査,
リブマックス那覇店,,098-868-0170,http://www.livemax.net/,,要調査,
リライト株式会社,,098-996-2033,http://relight-co.jp/,9360001028211,要調査,
レキオデザイン合同会社,,098-894-8085,https://www.chocomintreform.com/,1360003013796,要調査,
わたんじ,,098-861-8753,https://f346612.gorp.jp/,,要調査,
三栄リビング,,098-863-1261,https://goohome.jp/fudousan/realtor/260/,,要調査,
三葉ハウス,,098-851-7530,https://sanyo-house.com/,,要調査,
上雅装工,,098-937-1700,https://上雅装工.com/,5360001017457,要調査,
中部修繕センター,,098-893-1199,http://www.chubu-shuzen.com/,,要調査,
事業内容・代表者・従業員数等すべて確認できず,,,,,要調査,
井上工務店,,098-943-5891,http://inoue-ca.com/,7360001026489,要調査,
企業実態・事業内容・規模等の確認不可,,,,,要調査,
企業実態・規模・サービス内容が一切確認できず情報極小,,,,,要調査,
優建装,,080-2713-7020,https://www.yuukensou0303.com/,,要調査,
公式HP取得不可・採用掲載0件・ニュースなし,,,,,要調査,
南山開発,,098-992-5511,http://nanzan.ti-da.net/e2945776.html,8360001001672,要調査,
合同会社 ここはれて,,098-943-1291,https://kokoharete-k.jp/,7360003014392,要調査,
合同会社 和田工業,,090-5947-4636,https://kaisharesearch.com/,2340002000177,要調査,
合同会社 絆リフォーム 絆塗装,,098-800-1205,https://www.kizuna-tosou.com/,,要調査,
合同会社MEKARU,,098-877-3399,https://www.mekaru.llc/,2360003008754,要調査,
合同会社オフィスサムライOKINAWA,,098-927-7157,http://office-samurai-okinawa.com/,3360003014058,要調査,
合同会社ポスト工務店,,098-851-4142,http://www.postkoumuten.sakura.ne.jp/,4360003011112,要調査,
喜屋武アパート,,,,,要調査,
四季彩ペイント,,0120-952-843,https://www.shikisaipaint.jp/,7360001006202,要調査,
城健建装,,098-876-2580,https://shirokenkensou.com/,,要調査,
大京穴吹不動産 沖縄店,,098-953-2080,https://www.daikyo-anabuki.co.jp/office/okinawa/?utm_source=GMB&utm_campaign=map&utm_term=office&argument=jHMKTWvJ&dmai=a5f74689b954e5,,要調査,
大和住宅産業,,098-876-1232,https://daiwa-j.net/,9360002016248,要調査,
太陽光・リフォームの達企画,,098-989-1194,https://tatsukikaku.co.jp/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,,要調査,
実態確認が必要な状態。,,,,,要調査,
宮里商店,,090-3792-0131,https://miyazato.org/,1360001031206,要調査,
家づくり相談室 運営会社アーキテクトプラスジョイ （合同会社アーキテクトＰＬＵＳ ＪＯＹ）,,098-943-1751,https://www.o-architect.co.jp/,6360003012182,要調査,
山城内装,,098-975-9522,https://yamashironaisou.com/,5360001031838,要調査,
建築工舎 花 株式会社,,098-937-7668,https://hana-okinawa.com/,3360001025008,要調査,
採用掲載0件・ニュースなし・代表者・設立年・事業内容の明記情報なし,,,,,要調査,
有限会社 大建不動産商事,,098-862-2639,http://www.daiken.okinawa/,7360002005574,要調査,
有限会社LIBERO HOME,,098-880-6013,http://libero-home.com/,4360002009512,要調査,
有限会社エバ,,098-943-4611,http://www.evah-d.com/,9360002018186,要調査,
有限会社リケンオキナワ,,098-941-5650,http://rikenokinawa.co.jp/,1360002008120,要調査,
有限会社大仁工務店,,098-866-7784,https://tsukulink.net/,6360002002606,要調査,
本気でペイント,,0800-200-0486,http://honkidepaint-tno.com/,,要調査,
東建コーポレーション 那覇支店 (ホームメイト),,098-941-5100,https://www.token-naha.com/,,要調査,
株式会社 ASAKA,,098-866-6636,http://www.asakajs.com/,3360001000101,要調査,
株式会社 Light plan,,098-959-4332,https://www.light-plan2022.com/,9360001032782,要調査,
株式会社 R.D-STYLE,,080-6487-9237,http://rdstyle.webnode.jp/,,要調査,
株式会社 カーサプラス,,098-943-6733,https://www.casaplus.jp/,2360001018540,要調査,
株式会社 ハウステラ 沖縄本店,,098-932-0001,https://houseterra.jp/,,要調査,
株式会社 ライフステージ,,098-975-5317,https://www.ls-r.co.jp/,4360001026921,要調査,
株式会社 利興土建,,098-894-6355,https://www.rikoudoken.okinawa/,6360001027372,要調査,
株式会社 勇設計,,098-878-8555,http://isamusekkei.co.jp/,,要調査,
株式会社 孝,,098-943-8970,,,要調査,
株式会社 巧建オキナワ,,098-911-9976,https://kouken-okinawa.co.jp/,3360001022120,要調査,
株式会社 新喜,,098-953-1849,https://www.okinawa-shinki.com/,5360001033009,要調査,
株式会社 日虹,,098-988-1825,http://teamnikko2525.com/,6360001034369,要調査,
株式会社 日章工業,,098-917-1848,http://nissyou-oki.com/,4360001019784,要調査,
株式会社 東都企画,,098-951-3737,https://tsukulink.net/,9360001005961,要調査,
株式会社 沖令リフォーム,,098-863-8356,,6360001026218,要調査,
株式会社 琉繕（りゅうぜん）,,098-979-7025,https://ryuzen-okinawa.com/,9360001035554,要調査,
株式会社 美々ハウジング,,0078-60159-621137,https://goohome.jp/fudousan/realtor/367/,4360001020362,要調査,
株式会社ＡＲＣＨＩＳＳ（アーキス）,,098-870-0595,http://archiss.co.jp/,8360001005822,要調査,
株式会社NST,,080-6460-2002,https://sites.google.com/view/ni-ssyou-trust-nst/%E3%83%9B%E3%83%BC%E3%83%A0,1360001030703,要調査,
株式会社OREX(オーレックス),,098-975-5325,https://orex.okinawa/,3360001035147,要調査,
株式会社Ｗｉｔｈ‐Ｈｏｍｅ,,098-987-8230,,,要調査,
株式会社あうん工房,,0120-724-152,http://aunkoubou.com/,4360001015560,要調査,
株式会社アルファ・リノ,,090-9786-0153,https://www.alpha-renovation.com/,3360001027656,要調査,
株式会社アレックス,,098-863-3155,https://www.alex-okinawa.com/,2360001000093,要調査,
株式会社いえくぼ不動産,,098-954-3964,https://iekubofudousan.wixsite.com/site,6360001035185,要調査,
株式会社エージェント沖縄,,098-800-2780,http://agent.okinawa/,1360001029506,要調査,
株式会社エコ・ピース,,098-934-2071,https://ecopeace-okinawa.com/service/aircon_sale/,9360001015408,要調査,
株式会社グーリフォーム,,070-8375-5973,https://www.goooreform.com/,,要調査,
株式会社グランプログレス,,098-917-0333,https://granprogress.co.jp/,8360001029516,要調査,
株式会社ここちホーム,,098-975-9033,http://cocochi-home.com/,5360001024230,要調査,
株式会社ここハウス,,098-894-2652,https://www.co-co-house.co.jp/,7360001035523,要調査,
株式会社サイオン不動産,,098-988-4002,https://instagram.com/scion.okinawa?igshid=OGQ5ZDc2ODk2ZA==,5360001015626,要調査,
株式会社スプレッドワークス沖縄,,098-988-9408,https://www.instagram.com/spread_works_okinawa/,8360001030374,要調査,
株式会社デライトハウジング,,098-975-7355,https://www.delight.okinawa/,1360001027526,要調査,
株式会社ニッセンホーム,,050-1871-1428,https://nissen657954.studio.site/,5360001033198,要調査,
株式会社フロントライン那覇支店,,098-988-8105,https://frontline-inc.jp/,2360003007566,要調査,
株式会社ペイントマン,,098-878-1835,https://paintman-okinawa.com/,7360001032207,要調査,
株式会社ホームペイント,,098-917-1844,https://www.home-paint.jp/,9360001032403,要調査,
株式会社モダンプロジェ 沖縄ログ店（沖縄オフィス）,,098-869-8622,https://modern-projet.com/,,要調査,
株式会社ヤマト不動産,,098-862-6869,https://www.e-uchina.net/,1360001034480,要調査,
株式会社ライアホーム,,098-963-9444,https://www.raia-home.com/,4360001033348,要調査,
株式会社リオール,,080-9857-2568,https://reouru.com/,7360001031530,要調査,
株式会社リノプラス不動産,,098-996-5007,https://reno-plus.site/,2360001032104,要調査,
株式会社上地商店,,098-800-2680,,4360001027548,要調査,
株式会社大原宅建,,098-878-0212,http://oohara-t.com/,8360001010987,要調査,
株式会社大豊住建,,098-927-5110,https://tsukulink.net/,4360002002632,要調査,
株式会社比嘉塗装RE・HOME,,098-960-2026,https://higatoso2020.jp/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,8360001027180,要調査,
株式会社琉創住建,,098-996-2400,https://www.instagram.com/ryuso_juken?igsh=c2d4cHF1OHlxYjB2&utm_source=qr,4360001032630,要調査,
株式会社眞住,,098-863-7007,https://masumi-okinawa.jp/?utm_source=GBP&utm_medium=GBP&utm_term=GBP&utm_content=GBP&utm_campaign=GBP,6360001033692,要調査,
業種ヒント「不動産・建設」のみ提供、企業実態不明。,,,,,要調査,
永南ホーム,,098-862-6611,https://tsukulink.net/,,要調査,
沖縄の正直なリフォーム屋株式会社かなえ,,090-3792-3229,https://kanae-reform.jimdosite.com/,,要調査,
沖縄ペイント,,098-862-7721,http://www.okipen.com/,1360001000499,要調査,
沖縄リフォーム 合同会社スパ,,098-943-6075,https://okinawa-reform.jimdosite.com/,3360003013893,要調査,
沖縄リフォームセンター,,098-988-8360,https://orcg.net/,,要調査,
沖縄ルーフサービス,,098-862-8043,https://okinawa-roof-service.com/,,要調査,
沖縄塗装株式会社,,098-996-3124,https://www.renovation-okinawa.com/,3360001025528,要調査,
沖縄支店合同会社知多ホームズ,,,,,要調査,
沖縄県のオフィス空間創り ｜ 株式会社マルゼン,,098-863-6111,https://okinawa-office-navi.com/,1360001011579,要調査,
沖縄県不動産流通機構,,098-861-3584,http://okinawa-takken.com/member/ryutukiko_about/,2360005004116,要調査,
沖縄表装 Okinawa Hyoso shop,,098-884-5149,https://www.rakuten.co.jp/okinawahyoso/,,要調査,
津堅事務用品店,,098-866-4900,http://www.tsukenjim.com/,4360001035955,要調査,
浦テックリフォーム,,098-874-5889,http://www.uratec-reform.com/,,要調査,
浦添ホーム,,098-875-1019,https://www.urasoehome.com/,,要調査,
浦添市 リフォーム工事·外壁塗装·建設工事 (有)大牧開発,,098-877-6356,https://oomakikaihatsu.com/,4360002015386,要調査,
琉球ストーク(株),,098-863-8643,https://mokuzookinawa.com/,4360001011213,要調査,
琉球不動産コンサルティング株式会社,,098-914-4626,https://www.ryukyu-rc.com/,7360001031670,要調査,
琉装苑（沖縄琉装苑）久茂地店,,090-8775-5091,https://www.ryusoen.net/,6360003009518,要調査,
社名から測量業の可能性があるが明記情報なし。,,,,,要調査,
福山建設 株式会社,,098-943-6671,https://www.fukukencorp.jp/,1360001030224,要調査,
穴吹興産 リゾート開発推進室,,098-918-4921,https://duallife.anabuki-style.com/,,要調査,
窓・ドアの1DAYリフォーム『マドアーズ!』沖縄支店（株式会社オンコード）,,0120-010-551,https://madoorss-okinawa.com/,,要調査,
第一三興西崎プラント,,098-995-0360,,,要調査,
糸満市西崎2丁目７番５号,,,https://mapfan.com/,,要調査,
総合リフォーム（株）,,098-898-6622,https://sougou-reform.jp/,1360001009945,要調査,
美里工務店,,098-923-0500,https://tsukulink.net/,9360001018617,要調査,
興産アメニティ株式会社,,098-882-1717,http://kosanamenity.com/,5360001006352,要調査,
若狭サービス社べんり大工,,098-884-5771,http://wakasa-s.jp/,,要調査,
藤和ハウス 沖縄店,,0120-899-108,https://www.towa-house.co.jp/okinawa/,,要調査,
西工業,,090-3790-7970,https://www.nishikogyo.jp/,3360002016633,要調査,
赤嶺土地建物,,098-866-1230,https://www.athome.co.jp/ahks/akaminetochi.html,,要調査,
那覇市牧志所在、電話番号のみ確認可能。,,,,,要調査,
那覇新都心（株）,,098-869-2551,http://www.nahashintoshin.co.jp/,3360001001611,要調査,
雨漏り・ひび割れ補修・外壁塗装リフォームプラス株式会社,,098-955-8033,https://www.reformplus.co.jp/,,要調査,
高倉コーポレーション,,098-864-1611,,6360001015402,要調査,
